yield_stress,solution_time,x,flow_depth,x_ratio,h_ratio
50,180.0,493.95,2.9961018479,1.6195081967213114,0.09823284747213114
50,180.0,494.05,2.9960812065,1.6198360655737705,0.09823217070491803
50,180.0,494.15,2.9960605722,1.6201639344262295,0.0982314941704918
50,180.0,494.25,2.996039945,1.6204918032786886,0.09823081786885246
50,180.0,494.35,2.9960193248,1.6208196721311476,0.09823014179672132
50,180.0,494.45,2.9959987118,1.6211475409836065,0.09822946596065574
50,180.0,494.55,2.9959781058,1.6214754098360655,0.09822879035409836
50,180.0,494.65,2.995957507,1.6218032786885246,0.09822811498360656
50,180.0,494.75,2.9959369152,1.6221311475409836,0.09822743984262296
50,180.0,494.85,2.9959163305,1.6224590163934427,0.09822676493442623
50,180.0,494.95,2.9958957529,1.6227868852459015,0.0982260902590164
50,180.0,495.05,2.9958751823,1.6231147540983606,0.09822541581311475
50,180.0,495.15,2.9958546188,1.6234426229508196,0.0982247416
50,180.0,495.25,2.9958340624,1.6237704918032787,0.09822406761967213
50,180.0,495.35,2.9958135131,1.6240983606557378,0.09822339387213114
50,180.0,495.45,2.9957929708,1.6244262295081966,0.09822272035409836
50,180.0,495.55,2.9957724356,1.6247540983606559,0.09822204706885246
50,180.0,495.65,2.9957519075,1.6250819672131147,0.09822137401639344
50,180.0,495.75,2.9957313864,1.6254098360655738,0.09822070119344263
50,180.0,495.85,2.9957108724,1.6257377049180328,0.09822002860327869
50,180.0,495.95,2.9956903654,1.6260655737704917,0.09821935624262296
50,180.0,496.05,2.9956698655,1.626393442622951,0.0982186841147541
50,180.0,496.15,2.9956493726,1.6267213114754098,0.09821801221639344
50,180.0,496.25,2.9956288868,1.6270491803278688,0.09821734055081967
50,180.0,496.35,2.995608408,1.6273770491803279,0.09821666911475409
50,180.0,496.45,2.9955879363,1.627704918032787,0.09821599791147542
50,180.0,496.55,2.9955674716,1.628032786885246,0.0982153269377049
50,180.0,496.65,2.995547014,1.6283606557377048,0.09821465619672132
50,180.0,496.75,2.9955265634,1.6286885245901639,0.09821398568524589
50,180.0,496.85,2.9955061198,1.629016393442623,0.09821331540327868
50,180.0,496.95,2.9954856833,1.629344262295082,0.09821264535409836
50,180.0,497.05,2.9954652538,1.629672131147541,0.09821197553442623
50,180.0,497.15,2.9954448313,1.63,0.09821130594426229
50,180.0,497.25,2.9954244158,1.630327868852459,0.09821063658360656
50,180.0,497.35,2.9954040074,1.630655737704918,0.0982099674557377
50,180.0,497.45,2.995383606,1.630983606557377,0.09820929855737705
50,180.0,497.55,2.9953632116,1.6313114754098361,0.09820862988852459
50,180.0,497.65,2.9953428242,1.631639344262295,0.09820796144918033
50,180.0,497.75,2.9953224439,1.631967213114754,0.09820729324262295
50,180.0,497.85,2.9953020705,1.6322950819672133,0.0982066252622951
50,180.0,497.95,2.9952817042,1.6326229508196721,0.0982059575147541
50,180.0,498.05,2.9952613449,1.6329508196721312,0.0982052899967213
50,180.0,498.15,2.9952409926,1.63327868852459,0.09820462270819671
50,180.0,498.25,2.9952206473,1.633606557377049,0.09820395564918033
50,180.0,498.35,2.995200309,1.6339344262295084,0.09820328881967212
50,180.0,498.45,2.9951799776,1.6342622950819672,0.09820262221639343
50,180.0,498.55,2.9951596533,1.6345901639344262,0.09820195584590163
50,180.0,498.65,2.995139336,1.634918032786885,0.09820128970491802
50,180.0,498.75,2.9951190257,1.6352459016393444,0.09820062379344263
50,180.0,498.85,2.9950987223,1.6355737704918034,0.09819995810819672
50,180.0,498.95,2.995078426,1.6359016393442622,0.09819929265573771
50,180.0,499.05,2.9950581366,1.6362295081967213,0.09819862742950819
50,180.0,499.15,2.9950378543,1.6365573770491804,0.09819796243606557
50,180.0,499.25,2.9950175789,1.6368852459016394,0.09819729766885246
50,180.0,499.35,2.9949973105,1.6372131147540985,0.09819663313114754
50,180.0,499.45,2.994977049,1.6375409836065573,0.09819596881967213
50,180.0,499.55,2.9949567945,1.6378688524590164,0.09819530473770492
50,180.0,499.65,2.9949365471,1.6381967213114754,0.09819464088852459
50,180.0,499.75,2.9949163065,1.6385245901639345,0.09819397726229508
50,180.0,499.85,2.994896073,1.6388524590163935,0.09819331386885247
50,180.0,499.95,2.9948758464,1.6391803278688524,0.09819265070163934
50,180.0,500.05,2.9948556268,1.6395081967213114,0.09819198776393444
50,180.0,500.15,2.9948354141,1.6398360655737705,0.09819132505245902
50,180.0,500.25,2.9948152084,1.6401639344262295,0.0981906625704918
50,180.0,500.35,2.9947950097,1.6404918032786886,0.09819000031803278
50,180.0,500.45,2.9947748179,1.6408196721311474,0.09818933829180329
50,180.0,500.55,2.9947546331,1.6411475409836065,0.09818867649508196
50,180.0,500.65,2.9947344552,1.6414754098360655,0.09818801492459017
50,180.0,500.75,2.9947142842,1.6418032786885246,0.09818735358032787
50,180.0,500.85,2.9946941202,1.6421311475409837,0.09818669246557378
50,180.0,500.95,2.9946739632,1.6424590163934425,0.09818603158032786
50,180.0,501.05,2.9946538131,1.6427868852459018,0.09818537092131147
50,180.0,501.15,2.9946336699,1.6431147540983606,0.09818471048852459
50,180.0,501.25,2.9946135337,1.6434426229508197,0.0981840502852459
50,180.0,501.35,2.9945934044,1.6437704918032787,0.09818339030819673
50,180.0,501.45,2.994573282,1.6440983606557378,0.09818273055737706
50,180.0,501.55,2.9945531666,1.6444262295081968,0.09818207103606556
50,180.0,501.65,2.9945330581,1.6447540983606557,0.0981814117409836
50,180.0,501.75,2.9945129565,1.6450819672131147,0.09818075267213114
50,180.0,501.85,2.9944928619,1.6454098360655738,0.09818009383278689
50,180.0,501.95,2.9944727742,1.6457377049180328,0.09817943521967214
50,180.0,502.05,2.9944526934,1.646065573770492,0.09817877683278689
50,180.0,502.15,2.9944326195,1.6463934426229507,0.09817811867213115
50,180.0,502.25,2.9944125525,1.6467213114754098,0.09817746073770492
50,180.0,502.35,2.9943924924,1.6470491803278688,0.0981768030295082
50,180.0,502.45,2.9943724393,1.647377049180328,0.09817614555081967
50,180.0,502.55,2.994352393,1.647704918032787,0.09817548829508196
50,180.0,502.65,2.9943323537,1.6480327868852458,0.09817483126885246
50,180.0,502.75,2.9943123213,1.6483606557377048,0.09817417446885245
50,180.0,502.85,2.9942922957,1.648688524590164,0.09817351789180329
50,180.0,502.95,2.9942722771,1.649016393442623,0.09817286154426229
50,180.0,503.05,2.9942522654,1.649344262295082,0.09817220542295083
50,180.0,503.15,2.9942322605,1.6496721311475409,0.09817154952459016
50,180.0,503.25,2.9942122626,1.65,0.09817089385573771
50,180.0,503.35,2.9941922715,1.6503278688524592,0.09817023840983606
50,180.0,503.45,2.9941722874,1.650655737704918,0.09816958319344263
50,180.0,503.55,2.9941523101,1.650983606557377,0.0981689282
50,180.0,503.65,2.9941323397,1.651311475409836,0.09816827343278689
50,180.0,503.75,2.9941123762,1.651639344262295,0.09816761889180328
50,180.0,503.85,2.9940924195,1.6519672131147543,0.09816696457377048
50,180.0,503.95,2.9940724698,1.652295081967213,0.09816631048524589
50,180.0,504.05,2.9940525269,1.6526229508196721,0.09816565661967214
50,180.0,504.15,2.9940325909,1.652950819672131,0.09816500298032786
50,180.0,504.25,2.9940126618,1.6532786885245903,0.09816434956721311
50,180.0,504.35,2.9939927395,1.6536065573770493,0.09816369637704918
50,180.0,504.45,2.9939728241,1.6539344262295081,0.09816304341311476
50,180.0,504.55,2.9939529156,1.6542622950819672,0.09816239067540984
50,180.0,504.65,2.9939330139,1.6545901639344263,0.09816173816065574
50,180.0,504.75,2.9939131191,1.6549180327868853,0.09816108587213115
50,180.0,504.85,2.9938932311,1.6552459016393444,0.09816043380655738
50,180.0,504.95,2.99387335,1.6555737704918032,0.09815978196721312
50,180.0,505.05,2.9938534758,1.6559016393442623,0.09815913035409836
50,180.0,505.15,2.9938336084,1.6562295081967213,0.09815847896393443
50,180.0,505.25,2.9938137479,1.6565573770491804,0.0981578278
50,180.0,505.35,2.9937938942,1.6568852459016394,0.0981571768590164
50,180.0,505.45,2.9937740473,1.6572131147540983,0.09815652614098361
50,180.0,505.55,2.9937542073,1.6575409836065573,0.09815587564918032
50,180.0,505.65,2.9937343741,1.6578688524590164,0.09815522538032788
50,180.0,505.75,2.9937145478,1.6581967213114754,0.09815457533770491
50,180.0,505.85,2.9936947283,1.6585245901639345,0.09815392551803279
50,180.0,505.95,2.9936749157,1.6588524590163933,0.09815327592459017
50,180.0,506.05,2.9936551098,1.6591803278688524,0.09815262655081967
50,180.0,506.15,2.9936353108,1.6595081967213114,0.09815197740327868
50,180.0,506.25,2.9936155187,1.6598360655737705,0.09815132848196721
50,180.0,506.35,2.9935957333,1.6601639344262296,0.09815067978032786
50,180.0,506.45,2.9935759548,1.6604918032786884,0.09815003130491803
50,180.0,506.55,2.9935561831,1.6608196721311477,0.09814938305245902
50,180.0,506.65,2.9935364182,1.6611475409836065,0.09814873502295082
50,180.0,506.75,2.9935166602,1.6614754098360656,0.09814808721967214
50,180.0,506.85,2.9934969089,1.6618032786885246,0.09814743963606558
50,180.0,506.95,2.9934771645,1.6621311475409837,0.09814679227868851
50,180.0,507.05,2.9934574268,1.6624590163934427,0.0981461451409836
50,180.0,507.15,2.993437696,1.6627868852459016,0.0981454982295082
50,180.0,507.25,2.993417972,1.6631147540983606,0.09814485154098361
50,180.0,507.35,2.9933982548,1.6634426229508197,0.09814420507540984
50,180.0,507.45,2.9933785444,1.6637704918032787,0.09814355883278689
50,180.0,507.55,2.9933588408,1.6640983606557378,0.09814291281311475
50,180.0,507.65,2.9933391439,1.6644262295081966,0.09814226701311476
50,180.0,507.75,2.9933194539,1.6647540983606557,0.09814162143934425
50,180.0,507.85,2.9932997707,1.6650819672131147,0.0981409760885246
50,180.0,507.95,2.9932800942,1.6654098360655738,0.09814033095737705
50,180.0,508.05,2.9932604246,1.6657377049180329,0.09813968605245901
50,180.0,508.15,2.9932407617,1.6660655737704917,0.09813904136721312
50,180.0,508.25,2.9932211056,1.6663934426229507,0.09813839690491803
50,180.0,508.35,2.9932014564,1.6667213114754098,0.09813775266885245
50,180.0,508.45,2.9931818138,1.6670491803278689,0.09813710864918034
50,180.0,508.55,2.9931621781,1.667377049180328,0.09813646485573771
50,180.0,508.65,2.9931425491,1.6677049180327868,0.09813582128196721
50,180.0,508.75,2.9931229269,1.6680327868852458,0.09813517793114754
50,180.0,508.85,2.9931033115,1.668360655737705,0.09813453480327869
50,180.0,508.95,2.9930837028,1.668688524590164,0.09813389189508197
50,180.0,509.05,2.993064101,1.669016393442623,0.09813324921311475
50,180.0,509.15,2.9930445058,1.6693442622950818,0.09813260674754098
50,180.0,509.25,2.9930249175,1.669672131147541,0.09813196450819672
50,180.0,509.35,2.9930053359,1.6700000000000002,0.09813132248852459
50,180.0,509.45,2.992985761,1.670327868852459,0.09813068068852458
50,180.0,509.55,2.9929661929,1.670655737704918,0.09813003911147541
50,180.0,509.65,2.9929466316,1.6709836065573769,0.09812939775737706
50,180.0,509.75,2.992927077,1.6713114754098362,0.09812875662295083
50,180.0,509.85,2.9929075292,1.6716393442622952,0.09812811571147541
50,180.0,509.95,2.9928879881,1.671967213114754,0.09812747501967213
50,180.0,510.05,2.9928684538,1.672295081967213,0.09812683455081966
50,180.0,510.15,2.9928489262,1.6726229508196722,0.09812619430163935
50,180.0,510.25,2.9928294053,1.6729508196721312,0.09812555427213115
50,180.0,510.35,2.9928098912,1.6732786885245903,0.09812491446557377
50,180.0,510.45,2.9927903838,1.673606557377049,0.09812427487868852
50,180.0,510.55,2.9927708831,1.6739344262295082,0.0981236355114754
50,180.0,510.65,2.9927513892,1.6742622950819672,0.09812299636721311
50,180.0,510.75,2.992731902,1.6745901639344263,0.09812235744262296
50,180.0,510.85,2.9927124216,1.6749180327868853,0.0981217187409836
50,180.0,510.95,2.9926929478,1.6752459016393442,0.09812108025573771
50,180.0,511.05,2.9926734808,1.6755737704918032,0.09812044199344262
50,180.0,511.15,2.9926540205,1.6759016393442623,0.09811980395081966
50,180.0,511.25,2.9926345669,1.6762295081967213,0.09811916612786885
50,180.0,511.35,2.9926151201,1.6765573770491804,0.09811852852786886
50,180.0,511.45,2.9925956799,1.6768852459016392,0.0981178911442623
50,180.0,511.55,2.9925762465,1.6772131147540983,0.09811725398360656
50,180.0,511.65,2.9925568198,1.6775409836065573,0.09811661704262295
50,180.0,511.75,2.9925373998,1.6778688524590164,0.09811598032131148
50,180.0,511.85,2.9925179865,1.6781967213114755,0.09811534381967213
50,180.0,511.95,2.9924985799,1.6785245901639343,0.09811470753770492
50,180.0,512.05,2.99247918,1.6788524590163934,0.09811407147540983
50,180.0,512.15,2.9924597868,1.6791803278688524,0.09811343563278689
50,180.0,512.25,2.9924404003,1.6795081967213115,0.09811280000983606
50,180.0,512.35,2.9924210204,1.6798360655737705,0.09811216460327869
50,180.0,512.45,2.9924016473,1.6801639344262296,0.09811152941967213
50,180.0,512.55,2.9923822809,1.6804918032786884,0.0981108944557377
50,180.0,512.65,2.9923629212,1.6808196721311475,0.0981102597114754
50,180.0,512.75,2.9923435681,1.6811475409836065,0.09810962518360655
50,180.0,512.85,2.9923242218,1.6814754098360656,0.09810899087868853
50,180.0,512.95,2.9923048821,1.6818032786885246,0.09810835679016393
50,180.0,513.05,2.9922855491,1.6821311475409835,0.09810772292131148
50,180.0,513.15,2.9922662227,1.6824590163934425,0.09810708926885246
50,180.0,513.25,2.9922469031,1.6827868852459016,0.09810645583934426
50,180.0,513.35,2.9922275901,1.6831147540983606,0.09810582262622951
50,180.0,513.45,2.9922082838,1.68344262295082,0.09810518963278689
50,180.0,513.55,2.9921889842,1.6837704918032785,0.09810455685901638
50,180.0,513.65,2.9921696912,1.6840983606557376,0.09810392430163935
50,180.0,513.75,2.9921504049,1.6844262295081966,0.09810329196393443
50,180.0,513.85,2.9921311253,1.6847540983606557,0.09810265984590164
50,180.0,513.95,2.9921118523,1.685081967213115,0.09810202794426229
50,180.0,514.05,2.992092586,1.6854098360655736,0.09810139626229508
50,180.0,514.15,2.9920733263,1.6857377049180327,0.09810076479672131
50,180.0,514.25,2.9920540733,1.6860655737704917,0.09810013355081967
50,180.0,514.35,2.9920348269,1.686393442622951,0.09809950252131147
50,180.0,514.45,2.9920155872,1.68672131147541,0.09809887171147541
50,180.0,514.55,2.9919963542,1.6870491803278687,0.09809824112131148
50,180.0,514.65,2.9919771278,1.6873770491803277,0.09809761074754098
50,180.0,514.75,2.991957908,1.687704918032787,0.09809698059016393
50,180.0,514.85,2.9919386949,1.688032786885246,0.09809635065245902
50,180.0,514.95,2.9919194884,1.688360655737705,0.09809572093114755
50,180.0,515.05,2.9919002885,1.6886885245901637,0.0980950914262295
50,180.0,515.15,2.9918810953,1.6890163934426228,0.09809446214098361
50,180.0,515.25,2.9918619087,1.689344262295082,0.09809383307213114
50,180.0,515.35,2.9918427288,1.6896721311475411,0.09809320422295081
50,180.0,515.45,2.9918235555,1.6900000000000002,0.09809257559016393
50,180.0,515.55,2.9918043888,1.6903278688524588,0.09809194717377048
50,180.0,515.65,2.9917852287,1.690655737704918,0.09809131897377049
50,180.0,515.75,2.9917660752,1.6909836065573771,0.09809069099016395
50,180.0,515.85,2.9917469284,1.6913114754098362,0.09809006322622951
50,180.0,515.95,2.9917277882,1.6916393442622952,0.09808943567868852
50,180.0,516.05,2.9917086546,1.6919672131147538,0.09808880834754098
50,180.0,516.15,2.9916895276,1.6922950819672131,0.0980881812327869
50,180.0,516.25,2.9916704073,1.6926229508196722,0.09808755433770491
50,180.0,516.35,2.9916512935,1.6929508196721312,0.0980869276557377
50,180.0,516.45,2.9916321864,1.6932786885245903,0.09808630119344262
50,180.0,516.55,2.9916130858,1.6936065573770491,0.09808567494426229
50,180.0,516.65,2.9915939919,1.6939344262295082,0.0980850489147541
50,180.0,516.75,2.9915749045,1.6942622950819672,0.09808442309836066
50,180.0,516.85,2.9915558238,1.6945901639344263,0.09808379750163936
50,180.0,516.95,2.9915367496,1.6949180327868854,0.09808317211803277
50,180.0,517.05,2.9915176821,1.6952459016393442,0.09808254695409836
50,180.0,517.15,2.9914986211,1.6955737704918032,0.09808192200327868
50,180.0,517.25,2.9914795668,1.6959016393442623,0.09808129727213113
50,180.0,517.35,2.991460519,1.6962295081967214,0.09808067275409836
50,180.0,517.45,2.9914414778,1.6965573770491804,0.09808004845245902
50,180.0,517.55,2.9914224432,1.6968852459016392,0.0980794243672131
50,180.0,517.65,2.9914034152,1.6972131147540983,0.09807880049836067
50,180.0,517.75,2.9913843937,1.6975409836065574,0.09807817684262296
50,180.0,517.85,2.9913653788,1.6978688524590164,0.09807755340327869
50,180.0,517.95,2.9913463706,1.6981967213114755,0.09807693018360655
50,180.0,518.05,2.9913273688,1.6985245901639343,0.09807630717377049
50,180.0,518.15,2.9913083737,1.6988524590163934,0.09807568438360656
50,180.0,518.25,2.9912893851,1.6991803278688524,0.09807506180655738
50,180.0,518.35,2.9912704031,1.6995081967213115,0.09807443944590165
50,180.0,518.45,2.9912514276,1.6998360655737705,0.09807381729836065
50,180.0,518.55,2.9912324588,1.7001639344262294,0.0980731953704918
50,180.0,518.65,2.9912134964,1.7004918032786884,0.09807257365245901
50,180.0,518.75,2.9911945407,1.7008196721311475,0.09807195215409836
50,180.0,518.85,2.9911755915,1.7011475409836065,0.09807133086885245
50,180.0,518.95,2.9911566488,1.7014754098360658,0.09807070979672132
50,180.0,519.05,2.9911377127,1.7018032786885244,0.09807008894098361
50,180.0,519.15,2.9911187832,1.7021311475409835,0.09806946830163935
50,180.0,519.25,2.9910998602,1.7024590163934425,0.09806884787540983
50,180.0,519.35,2.9910809437,1.7027868852459016,0.09806822766229509
50,180.0,519.45,2.9910620338,1.7031147540983609,0.09806760766557378
50,180.0,519.55,2.9910431304,1.7034426229508195,0.09806698788196722
50,180.0,519.65,2.9910242336,1.7037704918032786,0.0980663683147541
50,180.0,519.75,2.9910053433,1.7040983606557376,0.09806574896065573
50,180.0,519.85,2.9909864596,1.7044262295081969,0.09806512982295082
50,180.0,519.95,2.9909675823,1.704754098360656,0.09806451089508197
50,180.0,520.05,2.9909487116,1.7050819672131146,0.09806389218360656
50,180.0,520.15,2.9909298475,1.7054098360655736,0.09806327368852459
50,180.0,520.25,2.9909109898,1.705737704918033,0.09806265540327869
50,180.0,520.35,2.9908921387,1.706065573770492,0.09806203733442623
50,180.0,520.45,2.9908732941,1.706393442622951,0.09806141947868853
50,180.0,520.55,2.9908544561,1.7067213114754096,0.09806080183934426
50,180.0,520.65,2.9908356245,1.7070491803278687,0.09806018440983606
50,180.0,520.75,2.9908167995,1.707377049180328,0.09805956719672132
50,180.0,520.85,2.990797981,1.707704918032787,0.09805895019672131
50,180.0,520.95,2.990779169,1.708032786885246,0.09805833340983607
50,180.0,521.05,2.9907603635,1.7083606557377047,0.09805771683606558
50,180.0,521.15,2.9907415645,1.708688524590164,0.09805710047540983
50,180.0,521.25,2.990722772,1.709016393442623,0.09805648432786884
50,180.0,521.35,2.990703986,1.709344262295082,0.09805586839344263
50,180.0,521.45,2.9906852066,1.7096721311475411,0.09805525267540983
50,180.0,521.55,2.9906664336,1.7099999999999997,0.09805463716721312
50,180.0,521.65,2.9906476671,1.710327868852459,0.09805402187213115
50,180.0,521.75,2.9906289071,1.710655737704918,0.09805340679016393
50,180.0,521.85,2.9906101536,1.7109836065573771,0.09805279192131147
50,180.0,521.95,2.9905914067,1.7113114754098362,0.09805217726885246
50,180.0,522.05,2.9905726661,1.711639344262295,0.09805156282295081
50,180.0,522.15,2.9905539321,1.711967213114754,0.09805094859344263
50,180.0,522.25,2.9905352046,1.7122950819672131,0.09805033457704918
50,180.0,522.35,2.9905164835,1.7126229508196722,0.0980497207704918
50,180.0,522.45,2.990497769,1.7129508196721313,0.09804910718032787
50,180.0,522.55,2.9904790609,1.71327868852459,0.0980484938
50,180.0,522.65,2.9904603593,1.7136065573770491,0.09804788063278688
50,180.0,522.75,2.9904416641,1.7139344262295082,0.09804726767540983
50,180.0,522.85,2.9904229755,1.7142622950819673,0.09804665493442623
50,180.0,522.95,2.9904042933,1.7145901639344263,0.09804604240327869
50,180.0,523.05,2.9903856175,1.7149180327868851,0.09804543008196721
50,180.0,523.15,2.9903669483,1.7152459016393442,0.09804481797704918
50,180.0,523.25,2.9903482855,1.7155737704918033,0.09804420608196722
50,180.0,523.35,2.9903296291,1.7159016393442623,0.09804359439672132
50,180.0,523.45,2.9903109793,1.7162295081967214,0.09804298292786885
50,180.0,523.55,2.9902923359,1.7165573770491802,0.09804237166885246
50,180.0,523.65,2.9902736989,1.7168852459016393,0.09804176061967212
50,180.0,523.75,2.9902550684,1.7172131147540983,0.09804114978360656
50,180.0,523.85,2.9902364443,1.7175409836065574,0.09804053915737704
50,180.0,523.95,2.9902178267,1.7178688524590164,0.09803992874426229
50,180.0,524.05,2.9901992156,1.7181967213114753,0.0980393185442623
50,180.0,524.15,2.9901806109,1.7185245901639343,0.09803870855409837
50,180.0,524.25,2.9901620126,1.7188524590163934,0.09803809877377048
50,180.0,524.35,2.9901434208,1.7191803278688524,0.09803748920655737
50,180.0,524.45,2.9901248354,1.7195081967213117,0.09803687984918033
50,180.0,524.55,2.9901062564,1.7198360655737703,0.09803627070163934
50,180.0,524.65,2.9900876839,1.7201639344262294,0.09803566176721312
50,180.0,524.75,2.9900691178,1.7204918032786884,0.09803505304262296
50,180.0,524.85,2.9900505582,1.7208196721311477,0.09803444453114754
50,180.0,524.95,2.9900320049,1.7211475409836068,0.09803383622622952
50,180.0,525.05,2.9900134581,1.7214754098360654,0.09803322813442623
50,180.0,525.15,2.9899949178,1.7218032786885245,0.0980326202557377
50,180.0,525.25,2.9899763838,1.7221311475409835,0.09803201258360657
50,180.0,525.35,2.9899578563,1.7224590163934428,0.09803140512459017
50,180.0,525.45,2.9899393352,1.7227868852459018,0.09803079787540983
50,180.0,525.55,2.9899208205,1.7231147540983605,0.09803019083606558
50,180.0,525.65,2.9899023122,1.7234426229508195,0.09802958400655737
50,180.0,525.75,2.9898838103,1.7237704918032788,0.09802897738688524
50,180.0,525.85,2.9898653149,1.7240983606557378,0.09802837098032786
50,180.0,525.95,2.9898468258,1.724426229508197,0.09802776478032786
50,180.0,526.05,2.9898283432,1.7247540983606555,0.09802715879344262
50,180.0,526.15,2.989809867,1.7250819672131146,0.09802655301639344
50,180.0,526.25,2.9897913971,1.7254098360655739,0.09802594744590164
50,180.0,526.35,2.9897729337,1.725737704918033,0.09802534208852459
50,180.0,526.45,2.9897544766,1.726065573770492,0.09802473693770491
50,180.0,526.55,2.989736026,1.7263934426229506,0.098024132
50,180.0,526.65,2.9897175818,1.7267213114754099,0.09802352727213115
50,180.0,526.75,2.9896991439,1.727049180327869,0.09802292275081967
50,180.0,526.85,2.9896807124,1.727377049180328,0.09802231843934427
50,180.0,526.95,2.9896622873,1.727704918032787,0.09802171433770492
50,180.0,527.05,2.9896438687,1.7280327868852456,0.09802111044918033
50,180.0,527.15,2.9896254563,1.728360655737705,0.09802050676393444
50,180.0,527.25,2.9896070504,1.728688524590164,0.09801990329180328
50,180.0,527.35,2.9895886509,1.729016393442623,0.09801930002950819
50,180.0,527.45,2.9895702577,1.729344262295082,0.0980186969737705
50,180.0,527.55,2.9895518709,1.729672131147541,0.09801809412786885
50,180.0,527.65,2.9895334905,1.73,0.09801749149180328
50,180.0,527.75,2.9895151164,1.730327868852459,0.09801688906229508
50,180.0,527.85,2.9894967487,1.730655737704918,0.09801628684262295
50,180.0,527.95,2.9894783874,1.7309836065573772,0.09801568483278689
50,180.0,528.05,2.9894600324,1.731311475409836,0.09801508302950819
50,180.0,528.15,2.9894416838,1.731639344262295,0.09801448143606557
50,180.0,528.25,2.9894233416,1.731967213114754,0.09801388005245901
50,180.0,528.35,2.9894050057,1.7322950819672132,0.09801327887540984
50,180.0,528.45,2.9893866762,1.7326229508196722,0.09801267790819672
50,180.0,528.55,2.9893683531,1.732950819672131,0.09801207715081968
50,180.0,528.65,2.9893500362,1.73327868852459,0.09801147659672131
50,180.0,528.75,2.9893317258,1.7336065573770492,0.0980108762557377
50,180.0,528.85,2.9893134217,1.7339344262295082,0.09801027612131147
50,180.0,528.95,2.9892951239,1.7342622950819673,0.09800967619344261
50,180.0,529.05,2.9892768325,1.734590163934426,0.09800907647540984
50,180.0,529.15,2.9892585474,1.7349180327868852,0.09800847696393443
50,180.0,529.25,2.9892402687,1.7352459016393442,0.09800787766229509
50,180.0,529.35,2.9892219963,1.7355737704918033,0.09800727856721311
50,180.0,529.45,2.9892037302,1.7359016393442623,0.09800667967868852
50,180.0,529.55,2.9891854705,1.7362295081967212,0.098006081
50,180.0,529.65,2.9891672171,1.7365573770491802,0.09800548252786885
50,180.0,529.75,2.98914897,1.7368852459016393,0.09800488426229509
50,180.0,529.85,2.9891307293,1.7372131147540983,0.09800428620655736
50,180.0,529.95,2.9891124948,1.7375409836065576,0.09800368835409837
50,180.0,530.05,2.9890942668,1.7378688524590162,0.0980030907147541
50,180.0,530.15,2.989076045,1.7381967213114753,0.09800249327868853
50,180.0,530.25,2.9890578295,1.7385245901639343,0.09800189604918033
50,180.0,530.35,2.9890396204,1.7388524590163936,0.09800129902950819
50,180.0,530.45,2.9890214176,1.7391803278688527,0.09800070221639344
50,180.0,530.55,2.9890032211,1.7395081967213113,0.09800010560983606
50,180.0,530.65,2.9889850309,1.7398360655737704,0.09799950920983606
50,180.0,530.75,2.988966847,1.7401639344262294,0.09799891301639344
50,180.0,530.85,2.9889486694,1.7404918032786887,0.0979983170295082
50,180.0,530.95,2.9889304982,1.7408196721311477,0.09799772125245901
50,180.0,531.05,2.9889123332,1.7411475409836064,0.09799712567868853
50,180.0,531.15,2.9888941745,1.7414754098360654,0.09799653031147541
50,180.0,531.25,2.9888760221,1.7418032786885247,0.09799593515081967
50,180.0,531.35,2.9888578761,1.7421311475409837,0.0979953402
50,180.0,531.45,2.9888397363,1.7424590163934428,0.09799474545245902
50,180.0,531.55,2.9888216028,1.7427868852459014,0.09799415091147541
50,180.0,531.65,2.9888034756,1.7431147540983605,0.09799355657704918
50,180.0,531.75,2.9887853547,1.7434426229508198,0.09799296244918033
50,180.0,531.85,2.9887672401,1.7437704918032788,0.09799236852786886
50,180.0,531.95,2.9887491318,1.7440983606557379,0.09799177481311476
50,180.0,532.05,2.9887310297,1.7444262295081965,0.09799118130163934
50,180.0,532.15,2.988712934,1.7447540983606558,0.097990588
50,180.0,532.25,2.9886948445,1.7450819672131148,0.09798999490163934
50,180.0,532.35,2.9886767613,1.7454098360655739,0.09798940200983607
50,180.0,532.45,2.9886586843,1.745737704918033,0.09798880932131147
50,180.0,532.55,2.9886406137,1.7460655737704918,0.09798821684262295
50,180.0,532.65,2.9886225493,1.7463934426229508,0.09798762456721312
50,180.0,532.75,2.9886044911,1.7467213114754099,0.09798703249508196
50,180.0,532.85,2.9885864393,1.747049180327869,0.09798644063278689
50,180.0,532.95,2.9885683937,1.747377049180328,0.0979858489737705
50,180.0,533.05,2.9885503544,1.7477049180327868,0.09798525752131147
50,180.0,533.15,2.9885323213,1.7480327868852459,0.09798466627213115
50,180.0,533.25,2.9885142945,1.748360655737705,0.0979840752295082
50,180.0,533.35,2.9884962739,1.748688524590164,0.09798348439016394
50,180.0,533.45,2.9884782596,1.749016393442623,0.09798289375737705
50,180.0,533.55,2.9884602516,1.7493442622950819,0.09798230333114753
50,180.0,533.65,2.9884422498,1.749672131147541,0.09798171310819671
50,180.0,533.75,2.9884242542,1.75,0.0979811230885246
50,180.0,533.85,2.9884062649,1.750327868852459,0.09798053327540984
50,180.0,533.95,2.9883882819,1.7506557377049181,0.09797994366885246
50,180.0,534.05,2.988370305,1.750983606557377,0.09797935426229508
50,180.0,534.15,2.9883523345,1.751311475409836,0.09797876506557378
